-1.001524147513640969e+03,-6.393591331891312990e+01,1.006755615755027478e+01,-5.984871563932661509e+00,-3.336970928094615374e+00,5.501047111544228319e-01,-1.563965691641927336e+01,2.061294915764131730e+01,3.582316383564882756e+01,-3.106549985038535766e+01,-3.182813675693251199e+01,2.985055661258394366e+01
-9.951340362837632938e+02,-5.279685533639350581e+01,2.247067343323768118e-01,-1.179873729735408006e+01,-1.805757696232429410e+01,-2.834817223075939641e+00,-3.239590134765042428e+00,3.311432012500955580e+01,4.103784849585484551e+01,-3.366643763220159258e+01,-4.438006553065073945e+01,1.557684536971805755e+01
-9.844607370360906771e+02,-2.056165866951160481e+01,-6.490224767152691365e-01,9.538117616120473485e+00,1.353675497128818961e+01,-4.381756196565261519e+01,-6.380110588541113259e+01,1.091805922745542468e+01,3.334464732357825767e+01,-3.325413716633421757e+01,-2.640919631025182213e+01,3.245710507110348431e+01
-1.018450611806848997e+03,-8.997972052708831825e+01,-3.964788191067117396e+01,4.902074186828731861e+00,7.912879176202105569e+00,3.281791542775995829e+00,-1.446447302765290033e+01,1.878449835913932020e+01,3.400210344451436129e+01,-2.931131877265995200e+01,-3.231127547114649445e+01,2.561541428107668139e+01
-1.004216497612291278e+03,-4.748498376356116069e+01,9.450577946861793421e+00,-4.222416887179532807e+01,5.650034310073147026e+01,-2.940204520936882915e+01,6.240263843500827079e+00,1.902146932590994766e+01,-2.317025487481648227e+01,-1.085196659038259170e+01,1.340183611492239812e+01,1.416943409791190334e+01
-9.482718243383443451e+02,3.392228367663297384e+00,5.266339220203549587e+01,3.670660887542142348e+01,-1.128309204800340559e+01,-6.425374910948903562e+00,-4.245112741506645904e+01,-4.782785949547795568e+00,5.143868235596611527e+01,-1.483007184752227658e+01,-2.934539310017089520e+01,4.195573695487966859e+01
-1.020590366306488363e+03,-6.823188400092909944e+01,-1.932148214710175083e+01,-7.128154682223453165e+00,4.869229595402700994e+01,-7.389302096322769575e-01,-4.568177877021677347e+01,7.484481514798251744e+00,3.487412977194870223e+01,-1.327628185076537193e+01,-1.889191918533305170e+01,1.672789147468451176e+01
-8.358836214695471654e+02,1.065299118824659388e+02,-3.311055302303238079e+01,-1.623978046735711089e+01,1.360173223309595869e+01,1.269997417711895515e+01,-1.899978163765903361e+01,-2.260398660919842317e+00,2.045425278939578817e+01,-1.083270279220602106e+01,-1.336778249618684278e+01,1.980551447250507380e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.078294960804857965e+03,-2.684029965814052687e+01,-6.027653485424214530e+00,2.337144834360507417e+01,-1.281070639217900364e+01,-7.743376971009979570e+00,1.349177109711392042e+01,-1.140121592625291669e+00,-1.072223428498877595e+01,6.933649413037480613e+00,5.917911552826524257e+00,-9.935722848278516039e+00
-1.023984880993166939e+03,-1.621753435517755548e+01,1.299671171656067692e+01,-4.951874471857365734e+00,5.753478124073447830e+00,-2.996591329906758805e+00,-3.978942134809503983e+01,-4.784128870853161075e+00,3.160067539497024569e+01,-1.690465275062931738e+01,-8.265922099606285656e+00,4.635077808486984452e+01
-9.513251602219112328e+02,3.665853114814088087e+01,1.493485462904073984e+02,-2.952122091093031031e+01,-1.517987724640458058e+00,-7.583156437221305168e+00,-5.707522469238998042e+01,5.618452251679393328e+01,-3.675305583909585039e+01,1.950462476286595148e+01,1.542494509331357566e+00,1.527611037702841656e+01
-1.117572532236654297e+03,-1.150786658752245444e+02,5.566761082187656484e+01,-9.856078942926274067e-01,-2.146696045719672341e+01,1.320268045552201741e+01,4.130307340714011843e+00,-1.160446599743174012e+01,6.598725417134289728e+00,1.944398837554264903e+00,-6.009812512452620936e+00,4.434447836733845349e+00
-1.022569572396726471e+03,-2.356388735783995259e+01,4.645741122514715471e+01,7.775090240978423495e+00,-1.026480248522968353e+01,6.492522402279215399e+00,-2.016475329990460708e+01,-4.262677331357125610e+01,9.995593084663775940e+00,2.858936022837855262e+01,2.141315269686890588e+01,2.701454598464525247e+01
-9.587810527218052812e+02,-4.024148246743417090e+00,7.552170242995026683e+01,3.637911798288797627e+01,1.901252425492960541e+01,-3.156699768223536928e+00,-2.336830989723296170e+00,-4.898628854193880500e+01,-1.505843518501661471e+01,1.698462868721280827e+01,-9.792979439000745856e+00,7.116564780998324125e+01
-8.810000000000000000e+02,-1.874353127199556184e+02,9.452634232237241463e+01,1.894780628693600390e-14,-4.893043531382097200e+01,4.018851473022613163e+01,3.884300288821880848e-13,-3.083773195929219924e+01,2.825000000000081357e+01,1.989519660128280520e-13,-2.532825708874692694e+01,2.467632705565658924e+01
-1.039539781856432455e+03,1.815923585602920554e+01,4.124081749836108202e+01,-6.985829706805408534e+01,2.422116332269537864e+01,-3.494445460358046063e+01,8.406236699769957355e+00,4.562199112429999559e+01,-6.151104802222713275e+00,-2.315151989614681050e+00,1.447024519444916280e+01,1.400421510852989826e+01
-1.084364808436418571e+03,-5.117543743442687543e+01,1.247849219486401218e+01,-3.622227087156905156e+01,4.727712941869219776e+01,-1.838087044073277099e+01,-6.769395146650007078e+00,2.236187816735233724e+01,-1.880334968248256544e+01,-9.716166151461255396e+00,1.507906534454237502e+01,4.169716640873656566e+00
-1.034922900840630973e+03,1.058850988482024924e+01,3.918150228850169015e+01,-6.416174553724803786e+01,1.133067828317579462e+01,-2.752738409913026274e+01,2.088031021091961748e+01,3.306138660791827988e+01,-1.485581692899377915e+00,1.243563418628915862e+01,-1.945199368747642099e+00,8.517781066287712477e+00
-1.032092770708879243e+03,2.377381670918549617e+01,5.156887715225227709e+01,-6.591717642478073458e+01,2.258623129390645090e+01,-3.105269915339891895e+01,1.764644384058677318e+01,3.540612744510940502e+01,-4.000335051587029511e+00,1.286603522716401926e+01,4.398042612479699187e+00,7.291446723330183843e+00
-1.046887309983156001e+03,-1.440353793565645901e+01,3.113593421610513090e+01,-4.237181286333732544e+01,4.100874671599613208e+01,-2.642820895589143859e+01,5.854630103181837075e-01,2.558550009857346552e+01,-3.087115701521057787e+01,5.500400554259745611e+00,2.770895113876807514e+01,-3.171030715801942534e+01
-1.157295481783905416e+03,-8.409186486900836144e+01,6.948001118990983116e+01,-4.914979283748398586e+01,2.775257312600281878e+01,-9.567114080203527493e+00,-2.706429694421975007e+00,8.495790999160172774e+00,-9.105552848104375485e+00,6.840390730216218351e+00,-3.912491406918884085e+00,1.601766624034622000e+00
-1.051986860819173671e+03,5.826958346435181113e+01,-2.416272330431352344e+01,3.791791032364244529e+00,-5.190647048426630050e+01,-8.663925233781469615e+00,1.790861952461000328e+00,8.818267931856230035e+00,2.292308014357492496e+01,1.138241096230536620e+01,-4.303147416004823533e+00,-1.118792715517887260e+01
-1.089395379636754569e+03,4.094375593261323054e+00,-5.928921466735054224e+01,1.795845981412925951e+01,-9.778651977914288196e+00,2.451987985142780602e+01,1.278394203642864113e+01,-1.754016330151142711e+01,-1.663825697409242821e+01,7.293467488448375224e-01,1.390268105015784705e+01,8.497132549001216617e+00
-9.362170180484347384e+02,-6.483636214709898482e+00,1.490813406984430323e+01,7.430673367819186304e+00,-1.336626734281526296e+01,-1.035387565486325911e+01,1.091351158517475461e+01,1.297991966646648621e+01,-7.717018048433828881e+00,-1.489058550410887349e+01,3.994622484670372842e+00,1.589036267217081821e+01
